country,origin_quarter,horizon_quarters,target_quarter,macro_feature_quarter,trade_graph_quarter,cpi_yoy_input,energy_cpi_yoy_input,target_cpi_yoy,split
DNK,2018Q2,2,2018Q4,2018Q1,2018Q1,0.4975124378109541,-0.5074424898511509,0.6912442396312946,test
EST,2018Q2,2,2018Q4,2018Q1,2018Q1,3.225701768619227,3.7598670544245927,3.6723968721309457,test
FIN,2018Q2,2,2018Q4,2018Q1,2018Q1,0.7765257905693268,2.310937799654811,1.4872939785934849,test
FRA,2018Q2,2,2018Q4,2018Q1,2018Q1,1.5060937345179548,3.411479385610372,2.1854347968330856,test
GRC,2018Q2,2,2018Q4,2018Q1,2018Q1,0.2695148732281938,-0.3945538630703904,1.1482529446601442,test
HRV,2018Q2,2,2018Q4,2018Q1,2018Q1,1.113228362250518,3.9719024677282944,1.320512398327134,test
HUN,2018Q2,2,2018Q4,2018Q1,2018Q1,2.017629774730656,1.512431857465768,3.292777134028557,test
IRL,2018Q2,2,2018Q4,2018Q1,2018Q1,0.5028494803888783,4.4822793606671185,0.9000000000000119,test
ITA,2018Q2,2,2018Q4,2018Q1,2018Q1,0.8652246256239726,5.140507196710065,1.471068976789791,test
LTU,2018Q2,2,2018Q4,2018Q1,2018Q1,3.0919473103627526,6.827309236947787,2.331745180323752,test
LUX,2018Q2,2,2018Q4,2018Q1,2018Q1,1.171951940122118,3.58169201654166,2.4220219181635416,test
LVA,2018Q2,2,2018Q4,2018Q1,2018Q1,2.0323476556118214,2.7412242017992305,2.891643857671866,test
MLT,2018Q2,2,2018Q4,2018Q1,2018Q1,1.2823101777059698,1.0514609240724004,1.5564584835179085,test
NLD,2018Q2,2,2018Q4,2018Q1,2018Q1,1.251452282157639,8.24767328795668,1.829328262793828,test
AUT,2018Q3,2,2019Q1,2018Q2,2018Q2,2.135426762292414,2.0102226338718943,1.6004855764623294,test
BEL,2018Q3,2,2019Q1,2018Q2,2018Q2,2.1612448770491843,5.8054187936085855,1.987869550030208,test
BGR,2018Q3,2,2019Q1,2018Q2,2018Q2,2.3508924684370935,2.8019801980198045,2.500658935160782,test
CYP,2018Q3,2,2019Q1,2018Q2,2018Q2,0.8036279969322324,0.6950190302830173,1.3334245076586315,test
CZE,2018Q3,2,2019Q1,2018Q2,2018Q2,2.072538860103612,1.6559648529908877,2.332268370607049,test
DEU,2018Q3,2,2019Q1,2018Q2,2018Q2,1.9281045751633696,2.832469775474933,1.5640273704790042,test
DNK,2018Q3,2,2019Q1,2018Q2,2018Q2,0.924397490921125,2.4112986565621553,1.1551155115511635,test
EST,2018Q3,2,2019Q1,2018Q2,2018Q2,3.284135199028815,5.183065163519607,2.2949479707000897,test
FIN,2018Q3,2,2019Q1,2018Q2,2018Q2,1.0126249342451432,2.8867102396514133,1.2099154042888085,test
FRA,2018Q3,2,2019Q1,2018Q2,2018Q2,2.14609175034457,4.9029221415964,1.4251781472684133,test
GRC,2018Q3,2,2019Q1,2018Q2,2018Q2,0.7428496629360737,0.9209541475478922,0.7864609258337429,test
HRV,2018Q3,2,2019Q1,2018Q2,2018Q2,1.7952369911562904,6.31284916201118,0.8166369106658689,test
HUN,2018Q3,2,2019Q1,2018Q2,2018Q2,2.805981769228283,1.3300165837479172,3.2322068612391064,test
IRL,2018Q3,2,2019Q1,2018Q2,2018Q2,0.4320372216683132,7.273366127898817,0.867244829886582,test
ITA,2018Q3,2,2019Q1,2018Q2,2018Q2,0.978792822185981,-0.9171195652173948,1.0227647641042337,test
LTU,2018Q3,2,2019Q1,2018Q2,2018Q2,2.5341068468698325,3.282917520672801,2.073957513768643,test
LUX,2018Q3,2,2019Q1,2018Q2,2018Q2,1.9319257252880195,8.296444380979606,2.053927771829067,test
LVA,2018Q3,2,2019Q1,2018Q2,2018Q2,2.374355670103112,3.5666360618688,2.80206231786595,test
MLT,2018Q3,2,2019Q1,2018Q2,2018Q2,1.724804951963388,1.1188622653590885,1.2029375602299552,test
NLD,2018Q3,2,2019Q1,2018Q2,2018Q2,1.526592252133896,8.435662851775838,2.4686905776670542,test
AUT,2018Q4,2,2019Q2,2018Q3,2018Q3,2.2439529838422567,3.363136176066006,1.6637671991143632,test
BEL,2018Q4,2,2019Q2,2018Q3,2018Q3,2.7314696075916745,11.557192427101716,1.6579433980004277,test
BGR,2018Q4,2,2019Q2,2018Q3,2018Q3,3.623744536020568,3.8215937968332447,2.768052874390614,test
CYP,2018Q4,2,2019Q2,2018Q3,2018Q3,1.583253287403541,16.060520957663414,0.5722791928547633,test
CZE,2018Q4,2,2019Q2,2018Q3,2018Q3,2.2602518566354535,2.601351351351311,2.4428934010152226,test
DEU,2018Q4,2,2019Q2,2018Q3,2018Q3,2.201359663321467,4.152249134948094,1.6672010259698888,test
DNK,2018Q4,2,2019Q2,2018Q3,2018Q3,0.7220216606498298,1.869158878504673,0.6869479882237295,test
EST,2018Q4,2,2019Q2,2018Q3,2018Q3,3.460469815610012,9.267292912041023,2.9693782864212537,test
FIN,2018Q4,2,2019Q2,2018Q3,2018Q3,1.397448996407502,5.501410618107183,1.3149329514386077,test
FRA,2018Q4,2,2019Q2,2018Q3,2018Q3,2.555092121251912,8.828202581926515,1.3042919557954225,test
GRC,2018Q4,2,2019Q2,2018Q3,2018Q3,0.931595233392568,1.87154402381966,0.6334253694981307,test
HRV,2018Q4,2,2019Q2,2018Q3,2018Q3,1.994922016684808,5.8754233544396905,0.7874271955227385,test
HUN,2018Q4,2,2019Q2,2018Q3,2018Q3,3.519166019165998,1.4876909313806586,3.795910639909139,test
IRL,2018Q4,2,2019Q2,2018Q3,2018Q3,1.0285335102853566,11.808248149453648,1.2574454003970947,test
ITA,2018Q4,2,2019Q2,2018Q3,2018Q3,1.6539861065167027,5.3730321697467165,0.9046849757673447,test
LTU,2018Q4,2,2019Q2,2018Q3,2018Q3,2.180209427416524,-0.2957447548797676,2.549196381384644,test
LUX,2018Q4,2,2019Q2,2018Q3,2018Q3,2.530033951423327,11.727729885057482,1.9689450936449584,test
LVA,2018Q4,2,2019Q2,2018Q3,2018Q3,2.9129041654529564,4.225153913808244,3.294835887591674,test
MLT,2018Q4,2,2019Q2,2018Q3,2018Q3,2.3722976850966138,0.6235542592778698,1.7462681836909244,test
NLD,2018Q4,2,2019Q2,2018Q3,2018Q3,1.7912594384336122,11.757959126928942,2.700080840743757,test
AUT,2019Q1,2,2019Q3,2018Q4,2018Q4,2.128746050489938,5.094096940157078,1.3491259184190474,test
BEL,2019Q1,2,2019Q3,2018Q4,2018Q4,2.766370610893598,13.46047298282449,0.8769192360504441,test
BGR,2019Q1,2,2019Q3,2018Q4,2018Q4,2.9830913862405772,4.911907752761957,2.2476251811302195,test
CYP,2019Q1,2,2019Q3,2018Q4,2018Q4,1.5228084360892291,26.17898387500448,0.0847761583357753,test
CZE,2019Q1,2,2019Q3,2018Q4,2018Q4,1.7684887459806786,2.765598650927492,2.589201136722452,test
DEU,2019Q1,2,2019Q3,2018Q4,2018Q4,2.147039687703356,4.849726775956276,1.0136205258156616,test
DNK,2019Q1,2,2019Q3,2018Q4,2018Q4,0.6912442396312946,2.2812393598910408,0.4235907461713761,test
EST,2019Q1,2,2019Q3,2018Q4,2018Q4,3.6723968721309457,12.104662818430034,2.133178710937522,test
FIN,2019Q1,2,2019Q3,2018Q4,2018Q4,1.4872939785934849,7.642405063291147,1.0888997237120224,test
FRA,2019Q1,2,2019Q3,2018Q4,2018Q4,2.1854347968330856,9.040261717358211,1.2136932782528032,test
GRC,2019Q1,2,2019Q3,2018Q4,2018Q4,1.1482529446601442,6.599816489710331,0.2446104171422991,test
HRV,2019Q1,2,2019Q3,2018Q4,2018Q4,1.320512398327134,2.372857345233026,0.6692098797361989,test
HUN,2019Q1,2,2019Q3,2018Q4,2018Q4,3.292777134028557,1.2188311048326297,3.1368256450351906,test
IRL,2019Q1,2,2019Q3,2018Q4,2018Q4,0.9000000000000119,7.089552238805941,0.5582922824302061,test
ITA,2019Q1,2,2019Q3,2018Q4,2018Q4,1.471068976789791,9.92547425474255,0.3254149040026188,test
LTU,2019Q1,2,2019Q3,2018Q4,2018Q4,2.331745180323752,7.610091265572416,2.342387241465249,test
LUX,2019Q1,2,2019Q3,2018Q4,2018Q4,2.4220219181635416,11.78846220798664,1.359569522717874,test
LVA,2019Q1,2,2019Q3,2018Q4,2018Q4,2.891643857671866,4.635807860261987,2.8021511463345528,test
MLT,2019Q1,2,2019Q3,2018Q4,2018Q4,1.5564584835179085,0.3611194703581066,1.79717186818662,test
NLD,2019Q1,2,2019Q3,2018Q4,2018Q4,1.829328262793828,13.27485582069965,2.8065893837705858,test
AUT,2019Q2,2,2019Q4,2019Q1,2019Q1,1.6004855764623294,3.8710116334444544,1.3531249999999773,test
BEL,2019Q2,2,2019Q4,2019Q1,2019Q1,1.987869550030208,7.27601071886288,0.4925345393717695,test
BGR,2019Q2,2,2019Q4,2019Q1,2019Q1,2.500658935160782,5.0195650779395695,2.319280023225057,test
CYP,2019Q2,2,2019Q4,2019Q1,2019Q1,1.3334245076586315,15.469937802349731,0.2289772350168917,test
CZE,2019Q2,2,2019Q4,2019Q1,2019Q1,2.332268370607049,6.0232945091514,2.969984202211684,test
DEU,2019Q2,2,2019Q4,2019Q1,2019Q1,1.5640273704790042,4.251700680272119,1.178343949044569,test
DNK,2019Q2,2,2019Q4,2019Q1,2019Q1,1.1551155115511635,2.210132607956461,0.6538084341288108,test
EST,2019Q2,2,2019Q4,2019Q1,2019Q1,2.2949479707000897,7.824491157824465,1.6856505939475408,test
FIN,2019Q2,2,2019Q4,2019Q1,2019Q1,1.2099154042888085,7.97588178324844,0.9349422535666728,test
FRA,2019Q2,2,2019Q4,2019Q1,2019Q1,1.4251781472684133,4.440275171982466,1.251840942562632,test
GRC,2019Q2,2,2019Q4,2019Q1,2019Q1,0.7864609258337429,2.5455371927659787,0.4098493966105954,test
HRV,2019Q2,2,2019Q4,2019Q1,2019Q1,0.8166369106658689,1.7756711824838067,0.8937857514300651,test
HUN,2019Q2,2,2019Q4,2019Q1,2019Q1,3.2322068612391064,1.1755460231179793,3.5181203452681498,test
IRL,2019Q2,2,2019Q4,2019Q1,2019Q1,0.867244829886582,3.9241769205188297,0.8259002312520414,test
ITA,2019Q2,2,2019Q4,2019Q1,2019Q1,1.0227647641042337,7.822685788787487,0.2899484536082797,test
LTU,2019Q2,2,2019Q4,2019Q1,2019Q1,2.073957513768643,8.580662181770204,2.004193389245157,test
LUX,2019Q2,2,2019Q4,2019Q1,2019Q1,2.053927771829067,8.333333333333348,1.22827566557977,test
LVA,2019Q2,2,2019Q4,2019Q1,2019Q1,2.80206231786595,7.097726804477711,2.093700122054254,test
MLT,2019Q2,2,2019Q4,2019Q1,2019Q1,1.2029375602299552,0.1000500250124991,1.3228793598554445,test
NLD,2019Q2,2,2019Q4,2019Q1,2019Q1,2.4686905776670542,17.227551249558836,2.7236727729306853,test
AUT,2019Q3,2,2020Q1,2019Q2,2019Q2,1.6637671991143632,3.191310488616894,1.9777386492265017,test
BEL,2019Q3,2,2020Q1,2019Q2,2019Q2,1.6579433980004277,2.195323874503985,0.9527664476756792,test
BGR,2019Q3,2,2020Q1,2019Q2,2019Q2,2.768052874390614,4.7064111207422155,2.970010607180784,test
CYP,2019Q3,2,2020Q1,2019Q2,2019Q2,0.5722791928547633,8.60805258833195,0.6073284297185788,test
CZE,2019Q3,2,2020Q1,2019Q2,2019Q2,2.4428934010152226,7.480053191489366,3.684046206681235,test
DEU,2019Q3,2,2020Q1,2019Q2,2019Q2,1.6672010259698888,3.829358414511286,1.5720243824189906,test
DNK,2019Q3,2,2020Q1,2019Q2,2019Q2,0.6869479882237295,-0.3699966363942208,0.5872756933115841,test
EST,2019Q3,2,2020Q1,2019Q2,2019Q2,2.9693782864212537,5.086939208919561,1.536617597344736,test
FIN,2019Q3,2,2020Q1,2019Q2,2019Q2,1.3149329514386077,8.376669884470456,1.0626235137849438,test
FRA,2019Q3,2,2020Q1,2019Q2,2019Q2,1.3042919557954225,4.798404686234203,1.3281575823682612,test
GRC,2019Q3,2,2020Q1,2019Q2,2019Q2,0.6334253694981307,0.7803430929962829,0.5564335572237455,test
HRV,2019Q3,2,2020Q1,2019Q2,2019Q2,0.7874271955227385,2.921702574881757,1.1543632964942985,test
HUN,2019Q3,2,2020Q1,2019Q2,2019Q2,3.795910639909139,1.1979967922490342,4.352408704817412,test
IRL,2019Q3,2,2020Q1,2019Q2,2019Q2,1.2574454003970947,4.814936128398295,0.8267195767195812,test
ITA,2019Q3,2,2020Q1,2019Q2,2019Q2,0.9046849757673447,6.5821049022968925,0.2286087524493885,test
LTU,2019Q3,2,2020Q1,2019Q2,2019Q2,2.549196381384644,4.447941971464742,2.466547450206602,test
LUX,2019Q3,2,2020Q1,2019Q2,2019Q2,1.9689450936449584,4.493011603375541,1.5674678875746917,test
LVA,2019Q3,2,2020Q1,2019Q2,2019Q2,3.294835887591674,5.41462084015274,1.9375739829294192,test
MLT,2019Q3,2,2020Q1,2019Q2,2019Q2,1.7462681836909244,0.0333277787035291,1.224757839435231,test
NLD,2019Q3,2,2020Q1,2019Q2,2019Q2,2.700080840743757,15.988707814705494,1.3309870420732617,test
AUT,2019Q4,2,2020Q2,2019Q3,2019Q3,1.3491259184190474,2.6182713420720205,1.0578388973584874,test
BEL,2019Q4,2,2020Q2,2019Q3,2019Q3,0.8769192360504441,-4.924831518921735,-0.0030829942039733,test
BGR,2019Q4,2,2020Q2,2019Q3,2019Q3,2.2476251811302195,4.1892867229422315,1.0729408768187287,test
CYP,2019Q4,2,2020Q2,2019Q3,2019Q3,0.0847761583357753,0.468830343909743,-1.6182613557872538,test
CZE,2019Q4,2,2020Q2,2019Q3,2019Q3,2.589201136722452,6.783009548896923,3.251780737070309,test
DEU,2019Q4,2,2020Q2,2019Q3,2019Q3,1.0136205258156616,2.757475083056482,0.6937874487543461,test
DNK,2019Q4,2,2020Q2,2019Q3,2019Q3,0.4235907461713761,-2.5144410465511413,-0.0324886289798542,test
EST,2019Q4,2,2020Q2,2019Q3,2019Q3,2.133178710937522,-0.1219207202700967,-1.441874436767765,test
FIN,2019Q4,2,2020Q2,2019Q3,2019Q3,1.0888997237120224,5.108180381670135,-0.1317142122847725,test
FRA,2019Q4,2,2020Q2,2019Q3,2019Q3,1.2136932782528032,2.7313927669799343,0.3329739328977954,test
GRC,2019Q4,2,2020Q2,2019Q3,2019Q3,0.2446104171422991,0.2762164766339836,-1.168495803744363,test
HRV,2019Q4,2,2020Q2,2019Q3,2019Q3,0.6692098797361989,1.575104311543818,-0.4261501210653717,test
HUN,2019Q4,2,2020Q2,2019Q3,2019Q3,3.1368256450351906,0.9533137446947616,2.5444596443228384,test
IRL,2019Q4,2,2020Q2,2019Q3,2019Q3,0.5582922824302061,0.3783102143757988,-0.5555555555555536,test
ITA,2019Q4,2,2020Q2,2019Q3,2019Q3,0.3254149040026188,-1.753816174082501,-0.1921229586935524,test
LTU,2019Q4,2,2020Q2,2019Q3,2019Q3,2.342387241465249,-0.6072026800669983,0.6487404128899366,test
LUX,2019Q4,2,2020Q2,2019Q3,2019Q3,1.359569522717874,0.4725928307345972,-0.9105180533752087,test
LVA,2019Q4,2,2020Q2,2019Q3,2019Q3,2.8021511463345528,3.625194086275574,-0.6946136972946437,test
MLT,2019Q4,2,2020Q2,2019Q3,2019Q3,1.79717186818662,0.0,0.9874158983304238,test
NLD,2019Q4,2,2020Q2,2019Q3,2019Q3,2.8065893837705858,9.76830974965015,1.2374055415617091,test
AUT,2020Q1,2,2020Q3,2019Q4,2019Q4,1.3531249999999773,-0.2608779670842942,1.4405349665645997,test
BEL,2020Q1,2,2020Q3,2019Q4,2019Q4,0.4925345393717695,-9.457966023285111,0.4300077339520314,test
BGR,2020Q1,2,2020Q3,2019Q4,2019Q4,2.319280023225057,2.4039051946457057,0.5542783359052894,test
CYP,2020Q1,2,2020Q3,2019Q4,2019Q4,0.2289772350168917,-2.734408206058214,-2.2870174295487766,test
CZE,2020Q1,2,2020Q3,2019Q4,2019Q4,2.969984202211684,7.0889399409255205,3.4779932286857385,test
DEU,2020Q1,2,2020Q3,2019Q4,2019Q4,1.178343949044569,1.00977198697072,-0.156788962057075,test
DNK,2020Q1,2,2020Q3,2019Q4,2019Q4,0.6538084341288108,-1.8641810918774817,0.4218040233614939,test
EST,2020Q1,2,2020Q3,2019Q4,2019Q4,1.6856505939475408,-2.7040360127030927,-1.3087519048615492,test
FIN,2020Q1,2,2020Q3,2019Q4,2019Q4,0.9349422535666728,3.2544465676907386,0.4083601286173577,test
FRA,2020Q1,2,2020Q3,2019Q4,2019Q4,1.251840942562632,0.6505465779467867,0.36069100803644,test
GRC,2020Q1,2,2020Q3,2019Q4,2019Q4,0.4098493966105954,-3.2462342453120185,-2.2221499219156615,test
HRV,2020Q1,2,2020Q3,2019Q4,2019Q4,0.8937857514300651,1.0343873244309076,-0.4688654099361034,test
HUN,2020Q1,2,2020Q3,2019Q4,2019Q4,3.5181203452681498,0.6458941901980042,3.763114803808598,test
IRL,2020Q1,2,2020Q3,2019Q4,2019Q4,0.8259002312520414,1.0452961672473782,-0.947093403004573,test
ITA,2020Q1,2,2020Q3,2019Q4,2019Q4,0.2899484536082797,-4.714946070878289,-0.2270515731430333,test
LTU,2020Q1,2,2020Q3,2019Q4,2019Q4,2.004193389245157,-6.775233795549818,0.8978573167762294,test
LUX,2020Q1,2,2020Q3,2019Q4,2019Q4,1.22827566557977,-2.2610483042137863,-0.1476408871018519,test
LVA,2020Q1,2,2020Q3,2019Q4,2019Q4,2.093700122054254,3.3987713675213582,-0.278389623103259,test
MLT,2020Q1,2,2020Q3,2019Q4,2019Q4,1.3228793598554445,0.0,0.6180583177799015,test
NLD,2020Q1,2,2020Q3,2019Q4,2019Q4,2.7236727729306853,7.258925032773389,0.9714196470404612,test
AUT,2020Q2,2,2020Q4,2020Q1,2020Q1,1.9777386492265017,2.1515588158239396,1.0853143403324106,test
BEL,2020Q2,2,2020Q4,2020Q1,2020Q1,0.9527664476756792,-9.454249253326108,0.3359945747665183,test
BGR,2020Q2,2,2020Q4,2020Q1,2020Q1,2.970010607180784,1.7866414195400582,0.3121059268600179,test
CYP,2020Q2,2,2020Q4,2020Q1,2020Q1,0.6073284297185788,3.426399736660968,-1.076052047809828,test
CZE,2020Q2,2,2020Q4,2020Q1,2020Q1,3.684046206681235,4.708097928436916,2.700214789812838,test
DEU,2020Q2,2,2020Q4,2020Q1,2020Q1,1.5720243824189906,1.566068515497543,-0.5980484734025793,test
DNK,2020Q2,2,2020Q4,2020Q1,2020Q1,0.5872756933115841,-3.3266799733865593,0.3572588502760654,test
EST,2020Q2,2,2020Q4,2020Q1,2020Q1,1.536617597344736,-6.575893547887956,-1.2703084176702184,test
FIN,2020Q2,2,2020Q4,2020Q1,2020Q1,1.0626235137849438,0.7175510676465713,0.1987179487179524,test
FRA,2020Q2,2,2020Q4,2020Q1,2020Q1,1.3281575823682612,1.362275449101813,0.0853754940711271,test
GRC,2020Q2,2,2020Q4,2020Q1,2020Q1,0.5564335572237455,-3.0807713010163384,-2.1898992516764526,test
HRV,2020Q2,2,2020Q4,2020Q1,2020Q1,1.1543632964942985,0.066034129218373,-0.1642882453371297,test
HUN,2020Q2,2,2020Q4,2020Q1,2020Q1,4.352408704817412,0.3883746520810138,2.862733293196862,test
IRL,2020Q2,2,2020Q4,2020Q1,2020Q1,0.8267195767195812,0.3839999999999843,-1.1467889908256756,test
ITA,2020Q2,2,2020Q4,2020Q1,2020Q1,0.2286087524493885,-6.922611850060479,-0.3854802441374927,test
LTU,2020Q2,2,2020Q4,2020Q1,2020Q1,2.466547450206602,-10.046771548320454,0.2599600991475714,test
LUX,2020Q2,2,2020Q4,2020Q1,2020Q1,1.5674678875746917,0.1030638058652666,-0.4722144041029552,test
LVA,2020Q2,2,2020Q4,2020Q1,2020Q1,1.9375739829294192,-2.542563083138283,-0.6069523634357199,test
MLT,2020Q2,2,2020Q4,2020Q1,2020Q1,1.224757839435231,0.0,0.3343629589529939,test
NLD,2020Q2,2,2020Q4,2020Q1,2020Q1,1.3309870420732617,-11.187433294107974,0.9151596828282038,test
AUT,2020Q3,2,2021Q1,2020Q2,2020Q2,1.0578388973584874,-0.0391057811379713,1.483057379829189,test
BEL,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.0030829942039733,-16.302586736689218,0.8450791105079514,test
BGR,2020Q3,2,2021Q1,2020Q2,2020Q2,1.0729408768187287,-1.309213552046573,0.2278757608864978,test
CYP,2020Q3,2,2021Q1,2020Q2,2020Q2,-1.6182613557872538,-8.2980268732599,-0.4628077000469299,test
CZE,2020Q3,2,2021Q1,2020Q2,2020Q2,3.251780737070309,3.7117228580265897,2.168021680216792,test
DEU,2020Q3,2,2021Q1,2020Q2,2020Q2,0.6937874487543461,-0.8411517308314576,1.7372078332280383,test
DNK,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.0324886289798542,-4.996623902768393,0.5838469023678128,test
EST,2020Q3,2,2021Q1,2020Q2,2020Q2,-1.441874436767765,-6.7321355268559095,0.5629710342322847,test
FIN,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.1317142122847725,-2.64919690831249,1.0803013303414266,test
FRA,2020Q3,2,2021Q1,2020Q2,2020Q2,0.3329739328977954,-3.2140096331093604,0.965648250751916,test
GRC,2020Q3,2,2021Q1,2020Q2,2020Q2,-1.168495803744363,-12.814359761950476,-2.0922694083363336,test
HRV,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.4261501210653717,-7.872970489124908,0.7424217863510885,test
HUN,2020Q3,2,2021Q1,2020Q2,2020Q2,2.5444596443228384,0.2749296503541831,3.3479888301348737,test
IRL,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.5555555555555536,-10.156250000000034,-0.1311905542800806,test
ITA,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.1921229586935524,-10.935992280476036,0.7494297816878381,test
LTU,2020Q3,2,2021Q1,2020Q2,2020Q2,0.6487404128899366,-12.506961050872976,0.7432147800445321,test
LUX,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.9105180533752087,-9.41039149499986,0.982939427140428,test
LVA,2020Q3,2,2021Q1,2020Q2,2020Q2,-0.6946136972946437,-3.939707594772912,-0.1191785845251147,test
MLT,2020Q3,2,2021Q1,2020Q2,2020Q2,0.9874158983304238,-0.6296851574212892,0.1427273906837944,test
NLD,2020Q3,2,2021Q1,2020Q2,2020Q2,1.2374055415617091,-12.725412103108749,1.7839664045972592,test
AUT,2020Q4,2,2021Q2,2020Q3,2020Q3,1.4405349665645997,-1.089317555519509,2.5676549367322554,test
BEL,2020Q4,2,2021Q2,2020Q3,2020Q3,0.4300077339520314,-12.948401538196618,2.373978726684123,test
BGR,2020Q4,2,2021Q2,2020Q3,2020Q3,0.5542783359052894,-0.7077886874284567,2.22075222075222,test
CYP,2020Q4,2,2021Q2,2020Q3,2020Q3,-2.2870174295487766,-20.574421965317914,1.6415365584567798,test
CZE,2020Q4,2,2021Q2,2020Q3,2020Q3,3.4779932286857385,3.515263644773392,2.759448110377938,test
DEU,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.156788962057075,-3.524086647268043,2.1609771374882403,test
DNK,2020Q4,2,2021Q2,2020Q3,2020Q3,0.4218040233614939,-1.5684907633321754,1.722456938576511,test
EST,2020Q4,2,2021Q2,2020Q3,2020Q3,-1.3087519048615492,-5.073711227268484,2.846693081377616,test
FIN,2020Q4,2,2021Q2,2020Q3,2020Q3,0.4083601286173577,-2.7725577495735787,2.126290732460534,test
FRA,2020Q4,2,2021Q2,2020Q3,2020Q3,0.36069100803644,-3.523316062176141,1.7636461329372022,test
GRC,2020Q4,2,2021Q2,2020Q3,2020Q3,-2.2221499219156615,-14.227603215784256,-0.5682931608857467,test
HRV,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.4688654099361034,-5.85355834731115,2.2306520118017037,test
HUN,2020Q4,2,2021Q2,2020Q3,2020Q3,3.763114803808598,0.2619494211240969,5.265030238349344,test
IRL,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.947093403004573,-8.919597989949724,1.5116661189615188,test
ITA,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.2270515731430333,-10.115702479338829,1.1549566891241536,test
LTU,2020Q4,2,2021Q2,2020Q3,2020Q3,0.8978573167762294,-14.054490555438528,3.1595433872473766,test
LUX,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.1476408871018519,-7.013951107129124,3.589987325728772,test
LVA,2020Q4,2,2021Q2,2020Q3,2020Q3,-0.278389623103259,-6.442996742670992,2.3193029819609245,test
MLT,2020Q4,2,2021Q2,2020Q3,2020Q3,0.6180583177799015,-0.6296851574212892,0.1264612442552604,test
NLD,2020Q4,2,2021Q2,2020Q3,2020Q3,0.9714196470404612,-12.446169537624671,1.8038752215967513,test
AUT,2021Q1,2,2021Q3,2020Q4,2020Q4,1.0853143403324106,-1.9504004133299,3.083510458059968,test
BEL,2021Q1,2,2021Q3,2020Q4,2020Q4,0.3359945747665183,-10.993783530613989,3.295958600295723,test
BGR,2021Q1,2,2021Q3,2020Q4,2020Q4,0.3121059268600179,-0.410733023534704,2.922108428074788,test
CYP,2021Q1,2,2021Q3,2020Q4,2020Q4,-1.076052047809828,-15.370273262250212,3.214083286100089,test
CZE,2021Q1,2,2021Q3,2020Q4,2020Q4,2.700214789812838,0.3984063745019917,3.2718619869125387,test
DEU,2021Q1,2,2021Q3,2020Q4,2020Q4,-0.5980484734025793,-4.127700741696239,3.5175879396984966,test
DNK,2021Q1,2,2021Q3,2020Q4,2020Q4,0.3572588502760654,-3.4938941655359934,2.003231017770557,test
EST,2021Q1,2,2021Q3,2020Q4,2020Q4,-1.2703084176702184,-1.8316643427557455,5.4164522086651345,test
FIN,2021Q1,2,2021Q3,2020Q4,2020Q4,0.1987179487179524,-4.216730254541301,1.9086047330835632,test
FRA,2021Q1,2,2021Q3,2020Q4,2020Q4,0.0853754940711271,-2.5588053005932476,2.2005044136191865,test
GRC,2021Q1,2,2021Q3,2020Q4,2020Q4,-2.1898992516764526,-11.609582512550066,1.2677602901540963,test
HRV,2021Q1,2,2021Q3,2020Q4,2020Q4,-0.1642882453371297,-5.885978428351302,3.123285903268491,test
HUN,2021Q1,2,2021Q3,2020Q4,2020Q4,2.862733293196862,0.1902673417394806,5.0469037669131245,test
IRL,2021Q1,2,2021Q3,2020Q4,2020Q4,-1.1467889908256756,-6.144200626959229,2.9673590504450953,test
ITA,2021Q1,2,2021Q3,2020Q4,2020Q4,-0.3854802441374927,-5.562742561448919,2.1131339401820215,test
LTU,2021Q1,2,2021Q3,2020Q4,2020Q4,0.2599600991475714,-10.007264173786734,5.218545443576383,test
LUX,2021Q1,2,2021Q3,2020Q4,2020Q4,-0.4722144041029552,-8.12223178153777,3.627269009343448,test
LVA,2021Q1,2,2021Q3,2020Q4,2020Q4,-0.6069523634357199,-7.542783338714853,3.699726968739436,test
MLT,2021Q1,2,2021Q3,2020Q4,2020Q4,0.3343629589529939,-0.6296851574212892,0.4622168161775741,test
NLD,2021Q1,2,2021Q3,2020Q4,2020Q4,0.9151596828282038,-11.51441077823887,2.354142176576146,test
AUT,2021Q2,2,2021Q4,2021Q1,2021Q1,1.483057379829189,1.4426313595998996,3.888973615982927,test
BEL,2021Q2,2,2021Q4,2021Q1,2021Q1,0.8450791105079514,1.1634880652512836,6.3625192012289,test
BGR,2021Q2,2,2021Q4,2021Q1,2021Q1,0.2278757608864978,0.0090014402304605,6.01527389295704,test
CYP,2021Q2,2,2021Q4,2021Q1,2021Q1,-0.4628077000469299,-12.496383311150971,4.6422116607537145,test
